#       NCYC               I           I_err
           0    8.474802e+07    4.658880e+05
          26    7.451106e+07    4.658880e+05
          -1    7.200384e+07    4.658880e+05
           1    7.401440e+07    4.658880e+05
           0    8.493896e+07    4.658880e+05
           2    7.290477e+07    4.658880e+05
           6    7.357649e+07    4.658880e+05
           8    7.312952e+07    4.658880e+05
          12    7.242595e+07    4.658880e+05
           4    7.304805e+07    4.658880e+05
          20    7.390397e+07    4.658880e+05
           0    8.402404e+07    4.658880e+05
          16    7.341296e+07    4.658880e+05
           6    7.324181e+07    4.658880e+05
          22    7.328798e+07    4.658880e+05
          14    7.281792e+07    4.658880e+05
          24    7.285040e+07    4.658880e+05
          10    7.250083e+07    4.658880e+05
          18    7.170214e+07    4.658880e+05
          16    7.264788e+07    4.658880e+05
           0    8.480107e+07    4.658880e+05
           3    7.343899e+07    4.658880e+05
          29    7.340677e+07    4.658880e+05
           7    7.298131e+07    4.658880e+05
           9    7.298993e+07    4.658880e+05
           9    7.323573e+07    4.658880e+05
          11    7.356303e+07    4.658880e+05
          25    7.349038e+07    4.658880e+05
          13    7.325735e+07    4.658880e+05
           0    8.357071e+07    4.658880e+05
          15    7.335415e+07    4.658880e+05
          17    7.210368e+07    4.658880e+05
          -1    7.225578e+07    4.658880e+05
           0    8.439670e+07    4.658880e+05
           1    7.297097e+07    4.658880e+05
           3    7.311848e+07    4.658880e+05
