#       NCYC               I           I_err
           0    6.376596e+07    6.397728e+05
          26    3.842336e+07    6.397728e+05
          -1    2.770787e+07    6.397728e+05
           1    2.850679e+07    6.397728e+05
           0    6.334930e+07    6.397728e+05
           2    2.746729e+07    6.397728e+05
           6    3.156594e+07    6.397728e+05
           8    3.404189e+07    6.397728e+05
          12    3.629958e+07    6.397728e+05
           4    2.836361e+07    6.397728e+05
          20    3.754877e+07    6.397728e+05
           0    6.138831e+07    6.397728e+05
          16    3.730216e+07    6.397728e+05
           6    3.163338e+07    6.397728e+05
          22    3.716761e+07    6.397728e+05
          14    3.682703e+07    6.397728e+05
          24    3.706507e+07    6.397728e+05
          10    3.412555e+07    6.397728e+05
          18    3.664518e+07    6.397728e+05
          16    3.714039e+07    6.397728e+05
           0    6.246379e+07    6.397728e+05
           3    2.786720e+07    6.397728e+05
          29    3.790579e+07    6.397728e+05
           7    3.366509e+07    6.397728e+05
           9    3.391894e+07    6.397728e+05
           9    3.360163e+07    6.397728e+05
          11    3.553602e+07    6.397728e+05
          25    3.808464e+07    6.397728e+05
          13    3.669202e+07    6.397728e+05
           0    6.261509e+07    6.397728e+05
          15    3.646344e+07    6.397728e+05
          17    3.702011e+07    6.397728e+05
          -1    2.778543e+07    6.397728e+05
           0    6.222176e+07    6.397728e+05
           1    2.606223e+07    6.397728e+05
           3    2.809441e+07    6.397728e+05
