#       NCYC               I           I_err
           0    8.224358e+07    4.386812e+05
          26    7.707956e+07    4.386812e+05
          -1    7.616194e+07    4.386812e+05
           1    7.720600e+07    4.386812e+05
           0    8.192077e+07    4.386812e+05
           2    7.656110e+07    4.386812e+05
           6    7.685210e+07    4.386812e+05
           8    7.685208e+07    4.386812e+05
          12    7.703551e+07    4.386812e+05
           4    7.672723e+07    4.386812e+05
          20    7.623099e+07    4.386812e+05
           0    8.172311e+07    4.386812e+05
          16    7.596348e+07    4.386812e+05
           6    7.600609e+07    4.386812e+05
          22    7.729692e+07    4.386812e+05
          14    7.623410e+07    4.386812e+05
          24    7.715613e+07    4.386812e+05
          10    7.638734e+07    4.386812e+05
          18    7.652367e+07    4.386812e+05
          16    7.674808e+07    4.386812e+05
           0    8.194741e+07    4.386812e+05
           3    7.667311e+07    4.386812e+05
          29    7.623674e+07    4.386812e+05
           7    7.601488e+07    4.386812e+05
           9    7.675174e+07    4.386812e+05
           9    7.646032e+07    4.386812e+05
          11    7.633271e+07    4.386812e+05
          25    7.595010e+07    4.386812e+05
          13    7.702846e+07    4.386812e+05
           0    8.201409e+07    4.386812e+05
          15    7.628951e+07    4.386812e+05
          17    7.628261e+07    4.386812e+05
          -1    7.647733e+07    4.386812e+05
           0    8.190994e+07    4.386812e+05
           1    7.643869e+07    4.386812e+05
           3    7.688798e+07    4.386812e+05
