#       NCYC               I           I_err
           0    9.866451e+07    4.969570e+05
          26    8.330711e+07    4.969570e+05
          -1    8.163491e+07    4.969570e+05
           1    8.155974e+07    4.969570e+05
           0    9.890018e+07    4.969570e+05
           2    8.262009e+07    4.969570e+05
           6    8.224040e+07    4.969570e+05
           8    8.289506e+07    4.969570e+05
          12    8.350614e+07    4.969570e+05
           4    8.231726e+07    4.969570e+05
          20    8.295362e+07    4.969570e+05
           0    9.915797e+07    4.969570e+05
          16    8.259869e+07    4.969570e+05
           6    8.287749e+07    4.969570e+05
          22    8.348070e+07    4.969570e+05
          14    8.357415e+07    4.969570e+05
          24    8.243550e+07    4.969570e+05
          10    8.280753e+07    4.969570e+05
          18    8.219875e+07    4.969570e+05
          16    8.330360e+07    4.969570e+05
           0    9.699378e+07    4.969570e+05
           3    8.349180e+07    4.969570e+05
          29    8.295802e+07    4.969570e+05
           7    8.221027e+07    4.969570e+05
           9    8.342140e+07    4.969570e+05
           9    8.402764e+07    4.969570e+05
          11    8.300217e+07    4.969570e+05
          25    8.265838e+07    4.969570e+05
          13    8.304793e+07    4.969570e+05
           0    9.902628e+07    4.969570e+05
          15    8.285364e+07    4.969570e+05
          17    8.129696e+07    4.969570e+05
          -1    8.230143e+07    4.969570e+05
           0    9.832173e+07    4.969570e+05
           1    8.336853e+07    4.969570e+05
           3    8.270057e+07    4.969570e+05
