#       NCYC               I           I_err
           0    1.168537e+08    6.050506e+05
          26    9.931112e+07    6.050506e+05
          -1    9.752423e+07    6.050506e+05
           1    9.740754e+07    6.050506e+05
           0    1.176007e+08    6.050506e+05
           2    9.699678e+07    6.050506e+05
           6    9.803114e+07    6.050506e+05
           8    9.946204e+07    6.050506e+05
          12    9.840289e+07    6.050506e+05
           4    9.841640e+07    6.050506e+05
          20    1.010940e+08    6.050506e+05
           0    1.174195e+08    6.050506e+05
          16    9.851781e+07    6.050506e+05
           6    9.873261e+07    6.050506e+05
          22    9.992137e+07    6.050506e+05
          14    9.885992e+07    6.050506e+05
          24    9.888979e+07    6.050506e+05
          10    9.983684e+07    6.050506e+05
          18    9.970162e+07    6.050506e+05
          16    9.921340e+07    6.050506e+05
           0    1.190121e+08    6.050506e+05
           3    9.750244e+07    6.050506e+05
          29    9.991089e+07    6.050506e+05
           7    9.850415e+07    6.050506e+05
           9    9.974912e+07    6.050506e+05
           9    9.926184e+07    6.050506e+05
          11    9.821692e+07    6.050506e+05
          25    9.934056e+07    6.050506e+05
          13    1.000687e+08    6.050506e+05
           0    1.181649e+08    6.050506e+05
          15    9.940257e+07    6.050506e+05
          17    9.730116e+07    6.050506e+05
          -1    9.822033e+07    6.050506e+05
           0    1.184876e+08    6.050506e+05
           1    9.774963e+07    6.050506e+05
           3    9.896663e+07    6.050506e+05
