#       NCYC               I           I_err
           0    8.017612e+07    5.298467e+05
          26    7.134243e+07    5.298467e+05
          -1    6.209767e+07    5.298467e+05
           1    6.768440e+07    5.298467e+05
           0    8.149850e+07    5.298467e+05
           2    6.887933e+07    5.298467e+05
           6    7.013704e+07    5.298467e+05
           8    7.080559e+07    5.298467e+05
          12    7.068266e+07    5.298467e+05
           4    7.085435e+07    5.298467e+05
          20    7.070985e+07    5.298467e+05
           0    8.072887e+07    5.298467e+05
          16    7.034853e+07    5.298467e+05
           6    7.011290e+07    5.298467e+05
          22    7.133856e+07    5.298467e+05
          14    6.921331e+07    5.298467e+05
          24    7.024062e+07    5.298467e+05
          10    7.017627e+07    5.298467e+05
          18    6.995121e+07    5.298467e+05
          16    7.036096e+07    5.298467e+05
           0    8.043618e+07    5.298467e+05
           3    7.009125e+07    5.298467e+05
          29    7.031024e+07    5.298467e+05
           7    6.944718e+07    5.298467e+05
           9    7.061349e+07    5.298467e+05
           9    6.927794e+07    5.298467e+05
          11    7.028941e+07    5.298467e+05
          25    7.073982e+07    5.298467e+05
          13    7.021275e+07    5.298467e+05
           0    8.146314e+07    5.298467e+05
          15    6.978472e+07    5.298467e+05
          17    7.077905e+07    5.298467e+05
          -1    6.263272e+07    5.298467e+05
           0    8.113900e+07    5.298467e+05
           1    6.733810e+07    5.298467e+05
           3    6.980923e+07    5.298467e+05
