#       NCYC               I           I_err
           0    4.640608e+07    4.507400e+05
          26    3.878082e+07    4.507400e+05
          -1    3.792325e+07    4.507400e+05
           1    3.758230e+07    4.507400e+05
           0    4.502950e+07    4.507400e+05
           2    3.720127e+07    4.507400e+05
           6    3.754964e+07    4.507400e+05
           8    3.760472e+07    4.507400e+05
          12    3.728684e+07    4.507400e+05
           4    3.758644e+07    4.507400e+05
          20    3.735583e+07    4.507400e+05
           0    4.404380e+07    4.507400e+05
          16    3.778793e+07    4.507400e+05
           6    3.829541e+07    4.507400e+05
          22    3.799304e+07    4.507400e+05
          14    3.813879e+07    4.507400e+05
          24    3.874399e+07    4.507400e+05
          10    3.770466e+07    4.507400e+05
          18    3.697272e+07    4.507400e+05
          16    3.705034e+07    4.507400e+05
           0    4.560979e+07    4.507400e+05
           3    3.737575e+07    4.507400e+05
          29    3.822292e+07    4.507400e+05
           7    3.726085e+07    4.507400e+05
           9    3.744687e+07    4.507400e+05
           9    3.804294e+07    4.507400e+05
          11    3.765887e+07    4.507400e+05
          25    3.877757e+07    4.507400e+05
          13    3.786673e+07    4.507400e+05
           0    4.465100e+07    4.507400e+05
          15    3.821792e+07    4.507400e+05
          17    3.933757e+07    4.507400e+05
          -1    3.775444e+07    4.507400e+05
           0    4.661201e+07    4.507400e+05
           1    3.746053e+07    4.507400e+05
           3    3.862422e+07    4.507400e+05
