#       NCYC               I           I_err
           0    5.125669e+07    6.429691e+05
          26    4.467171e+07    6.429691e+05
          -1    4.286417e+07    6.429691e+05
           1    4.539583e+07    6.429691e+05
           0    5.159667e+07    6.429691e+05
           2    4.346200e+07    6.429691e+05
           6    4.534618e+07    6.429691e+05
           8    4.513958e+07    6.429691e+05
          12    4.415409e+07    6.429691e+05
           4    4.426362e+07    6.429691e+05
          20    4.408378e+07    6.429691e+05
           0    5.117512e+07    6.429691e+05
          16    4.497229e+07    6.429691e+05
           6    4.513783e+07    6.429691e+05
          22    4.332250e+07    6.429691e+05
          14    4.527473e+07    6.429691e+05
          24    4.387540e+07    6.429691e+05
          10    4.451670e+07    6.429691e+05
          18    4.427041e+07    6.429691e+05
          16    4.513811e+07    6.429691e+05
           0    5.177147e+07    6.429691e+05
           3    4.437357e+07    6.429691e+05
          29    4.534151e+07    6.429691e+05
           7    4.420711e+07    6.429691e+05
           9    4.297598e+07    6.429691e+05
           9    4.514905e+07    6.429691e+05
          11    4.632662e+07    6.429691e+05
          25    4.402000e+07    6.429691e+05
          13    4.478108e+07    6.429691e+05
           0    5.137580e+07    6.429691e+05
          15    4.386816e+07    6.429691e+05
          17    4.443862e+07    6.429691e+05
          -1    4.312067e+07    6.429691e+05
           0    5.114226e+07    6.429691e+05
           1    4.326450e+07    6.429691e+05
           3    4.462772e+07    6.429691e+05
