#       NCYC               I           I_err
           0    1.067615e+08    5.777257e+05
          26    8.425027e+07    5.777257e+05
          -1    8.318619e+07    5.777257e+05
           1    8.349145e+07    5.777257e+05
           0    1.070473e+08    5.777257e+05
           2    8.490663e+07    5.777257e+05
           6    8.477672e+07    5.777257e+05
           8    8.497499e+07    5.777257e+05
          12    8.452458e+07    5.777257e+05
           4    8.441432e+07    5.777257e+05
          20    8.500670e+07    5.777257e+05
           0    1.084841e+08    5.777257e+05
          16    8.530309e+07    5.777257e+05
           6    8.565311e+07    5.777257e+05
          22    8.596194e+07    5.777257e+05
          14    8.450994e+07    5.777257e+05
          24    8.515733e+07    5.777257e+05
          10    8.568790e+07    5.777257e+05
          18    8.303673e+07    5.777257e+05
          16    8.590739e+07    5.777257e+05
           0    1.081918e+08    5.777257e+05
           3    8.420161e+07    5.777257e+05
          29    8.547736e+07    5.777257e+05
           7    8.535214e+07    5.777257e+05
           9    8.499394e+07    5.777257e+05
           9    8.415958e+07    5.777257e+05
          11    8.565911e+07    5.777257e+05
          25    8.588979e+07    5.777257e+05
          13    8.469718e+07    5.777257e+05
           0    1.066811e+08    5.777257e+05
          15    8.563260e+07    5.777257e+05
          17    8.376927e+07    5.777257e+05
          -1    8.164734e+07    5.777257e+05
           0    1.072364e+08    5.777257e+05
           1    8.372583e+07    5.777257e+05
           3    8.422466e+07    5.777257e+05
