#       NCYC               I           I_err
           0    1.288954e+08    4.604785e+05
          26    1.100514e+08    4.604785e+05
          -1    1.086544e+08    4.604785e+05
           1    1.104841e+08    4.604785e+05
           0    1.276077e+08    4.604785e+05
           2    1.094211e+08    4.604785e+05
           6    1.098130e+08    4.604785e+05
           8    1.110843e+08    4.604785e+05
          12    1.103370e+08    4.604785e+05
           4    1.091328e+08    4.604785e+05
          20    1.099450e+08    4.604785e+05
           0    1.284314e+08    4.604785e+05
          16    1.097630e+08    4.604785e+05
           6    1.104588e+08    4.604785e+05
          22    1.099696e+08    4.604785e+05
          14    1.097381e+08    4.604785e+05
          24    1.095849e+08    4.604785e+05
          10    1.104256e+08    4.604785e+05
          18    1.079880e+08    4.604785e+05
          16    1.097891e+08    4.604785e+05
           0    1.289250e+08    4.604785e+05
           3    1.087445e+08    4.604785e+05
          29    1.102272e+08    4.604785e+05
           7    1.100830e+08    4.604785e+05
           9    1.089652e+08    4.604785e+05
           9    1.098695e+08    4.604785e+05
          11    1.101423e+08    4.604785e+05
          25    1.102238e+08    4.604785e+05
          13    1.106064e+08    4.604785e+05
           0    1.288453e+08    4.604785e+05
          15    1.096251e+08    4.604785e+05
          17    1.085548e+08    4.604785e+05
          -1    1.087418e+08    4.604785e+05
           0    1.279652e+08    4.604785e+05
           1    1.089308e+08    4.604785e+05
           3    1.094456e+08    4.604785e+05
