#       NCYC               I           I_err
           0    6.463317e+07    4.863570e+05
          26    5.645719e+07    4.863570e+05
          -1    5.510805e+07    4.863570e+05
           1    5.567962e+07    4.863570e+05
           0    6.398379e+07    4.863570e+05
           2    5.608708e+07    4.863570e+05
           6    5.596728e+07    4.863570e+05
           8    5.564107e+07    4.863570e+05
          12    5.648443e+07    4.863570e+05
           4    5.606036e+07    4.863570e+05
          20    5.672926e+07    4.863570e+05
           0    6.440744e+07    4.863570e+05
          16    5.636541e+07    4.863570e+05
           6    5.574794e+07    4.863570e+05
          22    5.521870e+07    4.863570e+05
          14    5.590487e+07    4.863570e+05
          24    5.641939e+07    4.863570e+05
          10    5.541851e+07    4.863570e+05
          18    5.435258e+07    4.863570e+05
          16    5.537807e+07    4.863570e+05
           0    6.384209e+07    4.863570e+05
           3    5.618183e+07    4.863570e+05
          29    5.559387e+07    4.863570e+05
           7    5.517289e+07    4.863570e+05
           9    5.618179e+07    4.863570e+05
           9    5.615454e+07    4.863570e+05
          11    5.560896e+07    4.863570e+05
          25    5.587122e+07    4.863570e+05
          13    5.571476e+07    4.863570e+05
           0    6.418110e+07    4.863570e+05
          15    5.668789e+07    4.863570e+05
          17    5.470467e+07    4.863570e+05
          -1    5.509130e+07    4.863570e+05
           0    6.446999e+07    4.863570e+05
           1    5.567547e+07    4.863570e+05
           3    5.466251e+07    4.863570e+05
