#       NCYC               I           I_err
           0    5.878342e+07    4.901039e+05
          26    5.005390e+07    4.901039e+05
          -1    4.921306e+07    4.901039e+05
           1    4.993048e+07    4.901039e+05
           0    5.917729e+07    4.901039e+05
           2    4.987838e+07    4.901039e+05
           6    4.977283e+07    4.901039e+05
           8    5.002420e+07    4.901039e+05
          12    5.050601e+07    4.901039e+05
           4    4.989565e+07    4.901039e+05
          20    4.967800e+07    4.901039e+05
           0    5.965202e+07    4.901039e+05
          16    5.081556e+07    4.901039e+05
           6    5.021524e+07    4.901039e+05
          22    5.033403e+07    4.901039e+05
          14    5.034842e+07    4.901039e+05
          24    5.029324e+07    4.901039e+05
          10    5.131313e+07    4.901039e+05
          18    5.084966e+07    4.901039e+05
          16    4.990344e+07    4.901039e+05
           0    5.887767e+07    4.901039e+05
           3    4.969932e+07    4.901039e+05
          29    5.014761e+07    4.901039e+05
           7    5.090163e+07    4.901039e+05
           9    5.082943e+07    4.901039e+05
           9    5.085322e+07    4.901039e+05
          11    4.979830e+07    4.901039e+05
          25    5.025387e+07    4.901039e+05
          13    4.971241e+07    4.901039e+05
           0    5.932785e+07    4.901039e+05
          15    5.066716e+07    4.901039e+05
          17    5.040728e+07    4.901039e+05
          -1    4.890472e+07    4.901039e+05
           0    6.033565e+07    4.901039e+05
           1    4.989431e+07    4.901039e+05
           3    5.043254e+07    4.901039e+05
