#       NCYC               I           I_err
           0    1.233354e+08    4.385828e+05
          26    1.134493e+08    4.385828e+05
          -1    1.127399e+08    4.385828e+05
           1    1.131042e+08    4.385828e+05
           0    1.238313e+08    4.385828e+05
           2    1.128866e+08    4.385828e+05
           6    1.131756e+08    4.385828e+05
           8    1.131054e+08    4.385828e+05
          12    1.130748e+08    4.385828e+05
           4    1.131842e+08    4.385828e+05
          20    1.132431e+08    4.385828e+05
           0    1.232226e+08    4.385828e+05
          16    1.118640e+08    4.385828e+05
           6    1.132165e+08    4.385828e+05
          22    1.128386e+08    4.385828e+05
          14    1.126145e+08    4.385828e+05
          24    1.136858e+08    4.385828e+05
          10    1.128005e+08    4.385828e+05
          18    1.132313e+08    4.385828e+05
          16    1.130321e+08    4.385828e+05
           0    1.229340e+08    4.385828e+05
           3    1.132058e+08    4.385828e+05
          29    1.136395e+08    4.385828e+05
           7    1.127714e+08    4.385828e+05
           9    1.129757e+08    4.385828e+05
           9    1.141287e+08    4.385828e+05
          11    1.135995e+08    4.385828e+05
          25    1.127424e+08    4.385828e+05
          13    1.130449e+08    4.385828e+05
           0    1.237694e+08    4.385828e+05
          15    1.133609e+08    4.385828e+05
          17    1.131562e+08    4.385828e+05
          -1    1.133722e+08    4.385828e+05
           0    1.238025e+08    4.385828e+05
           1    1.130458e+08    4.385828e+05
           3    1.124172e+08    4.385828e+05
