#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.8892830e+04  2.0867709e+02
   2.600e+01    4.6546401e+04  1.6479947e+02
   1.000e+00    3.7568663e+04  1.5529279e+02
   2.200e+01    4.5939124e+04  1.6411183e+02
   2.000e+00    3.8922232e+04  1.5663089e+02
   1.800e+01    4.5361671e+04  1.6346465e+02
   3.000e+00    3.9291336e+04  1.5700106e+02
   1.600e+01    4.5152165e+04  1.6322992e+02
   4.000e+00    3.9646431e+04  1.5735970e+02
   1.400e+01    4.4730354e+04  1.6276141e+02
   5.000e+00    4.0682858e+04  1.5842187e+02
   1.200e+01    4.3871539e+04  1.6181678e+02
   6.000e+00    4.1400010e+04  1.5916996e+02
   1.000e+01    4.3270098e+04  1.6116364e+02
   8.000e+00    4.2038030e+04  1.5984393e+02
   2.200e+01    4.6173211e+04  1.6437711e+02
   4.000e+00    4.0233670e+04  1.5795898e+02
