#
#       Peak Name  Overlap_group
#          26N-HN              2
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.977     7.595
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1597136e+02  6.1072789e-05 
# w1(Hz)        1.0190127e+01  8.7261680e-03 
# g1            9.4155119e-01  4.3474536e-03 
# f02(ppm)      7.5940713e+00  1.1436865e-05 
# w2(Hz)        1.8783827e+01  1.5619841e-02 
# g2            1.0233773e+00  4.2380860e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.0483628e+04  9.4761717e+01
   4.000e+01    2.8756818e+04  7.9746506e+01
   2.000e+00    2.8964412e+04  7.9901215e+01
   3.600e+01    2.8634819e+04  7.9602996e+01
   4.000e+00    2.8397656e+04  7.9248336e+01
   3.200e+01    2.8530656e+04  7.9477171e+01
   6.000e+00    2.8294804e+04  7.9137076e+01
   2.800e+01    2.8347328e+04  7.9261162e+01
   8.000e+00    2.8817081e+04  7.9746539e+01
   2.400e+01    2.8530084e+04  7.9453845e+01
   1.000e+01    2.8928755e+04  7.9883032e+01
   2.000e+01    2.8517375e+04  7.9444815e+01
   1.200e+01    2.8761572e+04  7.9696628e+01
   1.600e+01    2.8747365e+04  7.9690749e+01
   3.600e+01    2.8609607e+04  7.9569678e+01
   2.400e+01    2.8534164e+04  7.9464842e+01
   8.000e+00    2.8775763e+04  7.9694541e+01
