#
#       Peak Name  Overlap_group
#           6N-HN              0
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.881     8.192
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2088005e+02  1.2684888e-04 
# w1(Hz)        9.9796982e+00  1.7381816e-02 
# g1            9.3619499e-01  8.0594675e-03 
# f02(ppm)      8.1920940e+00  2.8539823e-05 
# w2(Hz)        2.1515605e+01  4.3343547e-02 
# g2            6.7510954e-01  8.8837569e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.7696987e+04  1.3336483e+02
   4.000e+01    1.9123441e+04  1.0985731e+02
   2.000e+00    1.9257018e+04  1.1017615e+02
   3.600e+01    1.8862755e+04  1.0925054e+02
   4.000e+00    1.9089880e+04  1.0981515e+02
   3.200e+01    1.8894915e+04  1.0931504e+02
   6.000e+00    1.8983850e+04  1.0954986e+02
   2.800e+01    1.8857968e+04  1.0922142e+02
   8.000e+00    1.9093611e+04  1.0978679e+02
   2.400e+01    1.8761149e+04  1.0900337e+02
   1.000e+01    1.9043446e+04  1.0967614e+02
   2.000e+01    1.8774271e+04  1.0902663e+02
   1.200e+01    1.8684764e+04  1.0882219e+02
   1.600e+01    1.8768652e+04  1.0902893e+02
   3.600e+01    1.8968077e+04  1.0948695e+02
   2.400e+01    1.8790618e+04  1.0907468e+02
   8.000e+00    1.8851634e+04  1.0923887e+02
