#
#       Peak Name  Overlap_group
#          13N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   108.273     7.758
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.0826713e+02  4.1146139e-05 
# w1(Hz)        9.1843634e+00  5.8711407e-03 
# g1            9.0201108e-01  2.8575963e-03 
# f02(ppm)      7.7565685e+00  8.8733470e-06 
# w2(Hz)        1.9976800e+01  1.2145856e-02 
# g2            1.1075069e+00  3.3788838e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.5737985e+04  4.3274162e+01
   4.000e+01    1.8224938e+04  3.6829143e+01
   2.000e+00    1.8135431e+04  3.6760429e+01
   3.600e+01    1.8322012e+04  3.6904074e+01
   4.000e+00    1.8066363e+04  3.6706180e+01
   3.200e+01    1.8309893e+04  3.6895573e+01
   6.000e+00    1.8367564e+04  3.6939751e+01
   2.800e+01    1.8063599e+04  3.6704824e+01
   8.000e+00    1.8500114e+04  3.7042568e+01
   2.400e+01    1.8358226e+04  3.6932683e+01
   1.000e+01    1.8258950e+04  3.6855815e+01
   2.000e+01    1.8293896e+04  3.6881551e+01
   1.200e+01    1.8156099e+04  3.6775504e+01
   1.600e+01    1.8187326e+04  3.6799757e+01
   3.600e+01    1.8302943e+04  3.6889355e+01
   2.400e+01    1.8186297e+04  3.6798338e+01
   8.000e+00    1.8409532e+04  3.6971367e+01
