#
#       Peak Name  Overlap_group
#          20N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.745     8.019
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2274452e+02  2.2711586e-04 
# w1(Hz)        8.9815407e+00  3.1552112e-02 
# g1            1.0152793e+00  1.7508348e-02 
# f02(ppm)      8.0175737e+00  4.6910748e-05 
# w2(Hz)        1.8316631e+01  6.5045138e-02 
# g2            1.0079588e+00  1.7855134e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.2619559e+04  4.1144791e+02
   4.000e+01    3.1219672e+04  3.5670391e+02
   2.000e+00    3.1126401e+04  3.5631537e+02
   3.600e+01    3.1294091e+04  3.5704254e+02
   4.000e+00    3.1408924e+04  3.5752764e+02
   3.200e+01    3.1097022e+04  3.5616651e+02
   6.000e+00    3.1349142e+04  3.5727197e+02
   2.800e+01    3.0987276e+04  3.5568892e+02
   8.000e+00    3.1289581e+04  3.5702011e+02
   2.400e+01    3.1100318e+04  3.5619925e+02
   1.000e+01    3.1239884e+04  3.5677933e+02
   2.000e+01    3.1223822e+04  3.5673363e+02
   1.200e+01    3.1121673e+04  3.5628087e+02
   1.600e+01    3.1305475e+04  3.5709176e+02
   3.600e+01    3.1164673e+04  3.5645483e+02
   2.400e+01    3.0939222e+04  3.5549244e+02
   8.000e+00    3.1366478e+04  3.5733757e+02
