#
#       Peak Name  Overlap_group
#          46N-HN              5
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.256     7.532
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2325360e+02  4.8307221e-05 
# w1(Hz)        8.4374863e+00  5.4369262e-03 
# g1            1.2066206e+00  3.6799372e-03 
# f02(ppm)      7.5320197e+00  1.8694300e-05 
# w2(Hz)        2.0204892e+01  1.9490374e-02 
# g2            9.2233314e-01  4.7598807e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.8267765e+04  9.8944768e+01
   4.000e+01    2.8983736e+04  8.0747779e+01
   2.000e+00    2.5948812e+04  7.5376343e+01
   3.600e+01    2.8859902e+04  8.0506605e+01
   4.000e+00    2.5561642e+04  7.4692204e+01
   3.200e+01    2.8655761e+04  8.0129492e+01
   6.000e+00    2.5629230e+04  7.4900951e+01
   2.800e+01    2.8091617e+04  7.9212430e+01
   8.000e+00    2.6554598e+04  7.6436980e+01
   2.400e+01    2.8007657e+04  7.9010565e+01
   1.000e+01    2.6778921e+04  7.6956600e+01
   2.000e+01    2.7736366e+04  7.8599577e+01
   1.200e+01    2.6821675e+04  7.6976458e+01
   1.600e+01    2.7390584e+04  7.7992883e+01
   3.600e+01    2.8904971e+04  8.0486191e+01
   2.400e+01    2.8235530e+04  7.9318025e+01
   8.000e+00    2.6587778e+04  7.6415848e+01
