#
#       Peak Name  Overlap_group
#           3N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.890     8.440
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2289438e+02  3.1731053e-04 
# w1(Hz)        1.2540349e+01  4.8556273e-02 
# g1            6.8756495e-01  1.4706683e-02 
# f02(ppm)      8.4387610e+00  6.6386470e-05 
# w2(Hz)        2.5476422e+01  1.0581222e-01 
# g2            5.7320699e-01  1.4914280e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.9343889e+03  5.6880859e+01
   4.000e+01    2.9143118e+03  3.3189400e+01
   2.000e+00    2.6291050e+03  3.2241952e+01
   3.600e+01    2.7007147e+03  3.2473737e+01
   4.000e+00    2.6560042e+03  3.2328773e+01
   3.200e+01    2.7742122e+03  3.2715280e+01
   6.000e+00    2.8574047e+03  3.2996045e+01
   2.800e+01    2.5652688e+03  3.2041245e+01
   8.000e+00    2.5734275e+03  3.2066783e+01
   2.400e+01    2.6896872e+03  3.2438282e+01
   1.000e+01    2.7773296e+03  3.2727775e+01
   2.000e+01    2.7597785e+03  3.2668213e+01
   1.200e+01    2.6705375e+03  3.2376402e+01
   1.600e+01    2.6816855e+03  3.2412831e+01
   3.600e+01    2.7454229e+03  3.2621597e+01
   2.400e+01    2.6501297e+03  3.2311351e+01
   8.000e+00    2.9832061e+03  3.3428877e+01
