#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.6142630e+05  9.3600000e+02
   1.000e+00    1.4360147e+05  1.7206630e+03
   1.000e+00    1.4229434e+05  1.7310240e+03
   2.000e+00    1.4509160e+05  1.7085614e+03
   3.000e+00    1.4645101e+05  1.6972542e+03
   4.000e+00    1.4859471e+05  1.6789118e+03
   5.000e+00    1.4914370e+05  1.6741145e+03
   5.000e+00    1.4948356e+05  1.6711245e+03
   6.000e+00    1.5272524e+05  1.6418327e+03
   7.000e+00    1.5479051e+05  1.6224514e+03
   8.000e+00    1.5635907e+05  1.6073628e+03
   9.000e+00    1.5698649e+05  1.6012391e+03
   1.000e+01    1.5756163e+05  1.5955816e+03
   1.000e+01    1.5842434e+05  1.5870167e+03
   1.100e+01    1.5918247e+05  1.5794124e+03
   1.200e+01    1.5978375e+05  1.5733300e+03
   1.300e+01    1.5991447e+05  1.5720018e+03
   1.400e+01    1.6156145e+05  1.5550833e+03
   1.500e+01    1.6174445e+05  1.5531827e+03
   1.500e+01    1.6318230e+05  1.5381056e+03
   1.600e+01    1.6200588e+05  1.5504604e+03
   1.700e+01    1.6310387e+05  1.5389345e+03
   1.800e+01    1.6346987e+05  1.5350597e+03
   1.900e+01    1.6297316e+05  1.5403144e+03
   2.000e+01    1.6407115e+05  1.5286583e+03
   2.000e+01    1.6464628e+05  1.5224940e+03
   2.200e+01    1.6380972e+05  1.5314469e+03
   2.400e+01    1.6540442e+05  1.5143069e+03
   2.600e+01    1.6582270e+05  1.5097602e+03
   2.800e+01    1.6587499e+05  1.5091903e+03
   3.000e+01    1.6545671e+05  1.5137397e+03
   3.000e+01    1.6514299e+05  1.5171379e+03
   3.200e+01    1.6592727e+05  1.5086202e+03
   3.400e+01    1.6658084e+05  1.5014654e+03
   3.600e+01    1.6553513e+05  1.5128883e+03
   3.800e+01    1.6739126e+05  1.4925223e+03
   4.000e+01    1.6689455e+05  1.4980129e+03
   4.000e+01    1.6634555e+05  1.5040470e+03
