#       NCYC               I           I_err
           0    1.002993e+08    4.988916e+05
          26    7.830639e+07    4.988916e+05
          -1    5.633198e+07    4.988916e+05
           1    5.798412e+07    4.988916e+05
           0    9.903990e+07    4.988916e+05
           2    6.241831e+07    4.988916e+05
           6    7.406751e+07    4.988916e+05
           8    7.518846e+07    4.988916e+05
          12    7.658894e+07    4.988916e+05
           4    7.210476e+07    4.988916e+05
          20    7.718882e+07    4.988916e+05
           0    9.980234e+07    4.988916e+05
          16    7.646374e+07    4.988916e+05
           6    7.393176e+07    4.988916e+05
          22    7.793430e+07    4.988916e+05
          14    7.691560e+07    4.988916e+05
          24    7.762904e+07    4.988916e+05
          10    7.660890e+07    4.988916e+05
          18    7.743953e+07    4.988916e+05
          16    7.616215e+07    4.988916e+05
           0    9.981042e+07    4.988916e+05
           3    6.779488e+07    4.988916e+05
          29    7.795353e+07    4.988916e+05
           7    7.502651e+07    4.988916e+05
           9    7.685316e+07    4.988916e+05
           9    7.531293e+07    4.988916e+05
          11    7.688022e+07    4.988916e+05
          25    7.748435e+07    4.988916e+05
          13    7.605060e+07    4.988916e+05
           0    1.005557e+08    4.988916e+05
          15    7.700196e+07    4.988916e+05
          17    7.632233e+07    4.988916e+05
          -1    5.626142e+07    4.988916e+05
           0    9.924904e+07    4.988916e+05
           1    5.646214e+07    4.988916e+05
           3    6.822147e+07    4.988916e+05
