#       NCYC               I           I_err
           0    1.044159e+08    5.720332e+05
          26    8.786468e+07    5.720332e+05
          -1    8.426607e+07    5.720332e+05
           1    8.613927e+07    5.720332e+05
           0    1.044162e+08    5.720332e+05
           2    8.554982e+07    5.720332e+05
           6    8.575519e+07    5.720332e+05
           8    8.750678e+07    5.720332e+05
          12    8.708693e+07    5.720332e+05
           4    8.673387e+07    5.720332e+05
          20    8.742566e+07    5.720332e+05
           0    1.041131e+08    5.720332e+05
          16    8.666486e+07    5.720332e+05
           6    8.735177e+07    5.720332e+05
          22    8.775763e+07    5.720332e+05
          14    8.706400e+07    5.720332e+05
          24    8.742020e+07    5.720332e+05
          10    8.717453e+07    5.720332e+05
          18    8.593410e+07    5.720332e+05
          16    8.727611e+07    5.720332e+05
           0    1.038950e+08    5.720332e+05
           3    8.571034e+07    5.720332e+05
          29    8.818053e+07    5.720332e+05
           7    8.740927e+07    5.720332e+05
           9    8.768977e+07    5.720332e+05
           9    8.767130e+07    5.720332e+05
          11    8.858780e+07    5.720332e+05
          25    8.702262e+07    5.720332e+05
          13    8.696250e+07    5.720332e+05
           0    1.040518e+08    5.720332e+05
          15    8.678144e+07    5.720332e+05
          17    8.522559e+07    5.720332e+05
          -1    8.527829e+07    5.720332e+05
           0    1.025942e+08    5.720332e+05
           1    8.490041e+07    5.720332e+05
           3    8.641739e+07    5.720332e+05
