#       NCYC               I           I_err
           0    8.543662e+07    5.088013e+05
          26    7.329494e+07    5.088013e+05
          -1    7.293883e+07    5.088013e+05
           1    7.303255e+07    5.088013e+05
           0    8.580753e+07    5.088013e+05
           2    7.352333e+07    5.088013e+05
           6    7.219763e+07    5.088013e+05
           8    7.182270e+07    5.088013e+05
          12    7.333892e+07    5.088013e+05
           4    7.301758e+07    5.088013e+05
          20    7.256138e+07    5.088013e+05
           0    8.556093e+07    5.088013e+05
          16    7.251929e+07    5.088013e+05
           6    7.254090e+07    5.088013e+05
          22    7.312505e+07    5.088013e+05
          14    7.282824e+07    5.088013e+05
          24    7.244444e+07    5.088013e+05
          10    7.298181e+07    5.088013e+05
          18    7.340446e+07    5.088013e+05
          16    7.310296e+07    5.088013e+05
           0    8.470305e+07    5.088013e+05
           3    7.218583e+07    5.088013e+05
          29    7.302837e+07    5.088013e+05
           7    7.269991e+07    5.088013e+05
           9    7.296860e+07    5.088013e+05
           9    7.188931e+07    5.088013e+05
          11    7.390753e+07    5.088013e+05
          25    7.325439e+07    5.088013e+05
          13    7.345388e+07    5.088013e+05
           0    8.481376e+07    5.088013e+05
          15    7.299097e+07    5.088013e+05
          17    7.269101e+07    5.088013e+05
          -1    7.169308e+07    5.088013e+05
           0    8.623486e+07    5.088013e+05
           1    7.196656e+07    5.088013e+05
           3    7.212277e+07    5.088013e+05
