#       NCYC               I           I_err
           0    7.795552e+07    5.128433e+05
          26    6.601490e+07    5.128433e+05
          -1    6.441405e+07    5.128433e+05
           1    6.551358e+07    5.128433e+05
           0    7.864923e+07    5.128433e+05
           2    6.542444e+07    5.128433e+05
           6    6.520671e+07    5.128433e+05
           8    6.615481e+07    5.128433e+05
          12    6.607644e+07    5.128433e+05
           4    6.606315e+07    5.128433e+05
          20    6.590924e+07    5.128433e+05
           0    7.799979e+07    5.128433e+05
          16    6.562756e+07    5.128433e+05
           6    6.598044e+07    5.128433e+05
          22    6.739257e+07    5.128433e+05
          14    6.579349e+07    5.128433e+05
          24    6.635855e+07    5.128433e+05
          10    6.597626e+07    5.128433e+05
          18    6.677157e+07    5.128433e+05
          16    6.541895e+07    5.128433e+05
           0    7.682323e+07    5.128433e+05
           3    6.575377e+07    5.128433e+05
          29    6.639877e+07    5.128433e+05
           7    6.573028e+07    5.128433e+05
           9    6.590161e+07    5.128433e+05
           9    6.619524e+07    5.128433e+05
          11    6.626055e+07    5.128433e+05
          25    6.576765e+07    5.128433e+05
          13    6.546961e+07    5.128433e+05
           0    7.787244e+07    5.128433e+05
          15    6.590199e+07    5.128433e+05
          17    6.644912e+07    5.128433e+05
          -1    6.580640e+07    5.128433e+05
           0    7.790783e+07    5.128433e+05
           1    6.510204e+07    5.128433e+05
           3    6.555460e+07    5.128433e+05
