#       NCYC               I           I_err
           0    7.985494e+07    4.938115e+05
          26    6.726266e+07    4.938115e+05
          -1    6.618005e+07    4.938115e+05
           1    6.668834e+07    4.938115e+05
           0    7.914483e+07    4.938115e+05
           2    6.721547e+07    4.938115e+05
           6    6.657175e+07    4.938115e+05
           8    6.750931e+07    4.938115e+05
          12    6.714374e+07    4.938115e+05
           4    6.663870e+07    4.938115e+05
          20    6.673126e+07    4.938115e+05
           0    7.891474e+07    4.938115e+05
          16    6.620168e+07    4.938115e+05
           6    6.694592e+07    4.938115e+05
          22    6.684251e+07    4.938115e+05
          14    6.744749e+07    4.938115e+05
          24    6.686365e+07    4.938115e+05
          10    6.668671e+07    4.938115e+05
          18    6.574848e+07    4.938115e+05
          16    6.696178e+07    4.938115e+05
           0    7.924997e+07    4.938115e+05
           3    6.746119e+07    4.938115e+05
          29    6.760884e+07    4.938115e+05
           7    6.633628e+07    4.938115e+05
           9    6.635223e+07    4.938115e+05
           9    6.714017e+07    4.938115e+05
          11    6.612744e+07    4.938115e+05
          25    6.663254e+07    4.938115e+05
          13    6.768397e+07    4.938115e+05
           0    7.923049e+07    4.938115e+05
          15    6.734187e+07    4.938115e+05
          17    6.643301e+07    4.938115e+05
          -1    6.568764e+07    4.938115e+05
           0    7.939081e+07    4.938115e+05
           1    6.678360e+07    4.938115e+05
           3    6.642607e+07    4.938115e+05
