#       NCYC               I           I_err
           0    4.642416e+07    5.396237e+05
          26    3.932723e+07    5.396237e+05
          -1    3.757287e+07    5.396237e+05
           1    3.811164e+07    5.396237e+05
           0    4.501488e+07    5.396237e+05
           2    3.776307e+07    5.396237e+05
           6    4.035145e+07    5.396237e+05
           8    3.933172e+07    5.396237e+05
          12    3.863977e+07    5.396237e+05
           4    3.935030e+07    5.396237e+05
          20    4.057510e+07    5.396237e+05
           0    4.620060e+07    5.396237e+05
          16    3.901402e+07    5.396237e+05
           6    3.891387e+07    5.396237e+05
          22    3.913566e+07    5.396237e+05
          14    3.961599e+07    5.396237e+05
          24    4.005682e+07    5.396237e+05
          10    3.911524e+07    5.396237e+05
          18    3.833052e+07    5.396237e+05
          16    3.929833e+07    5.396237e+05
           0    4.543266e+07    5.396237e+05
           3    3.866686e+07    5.396237e+05
          29    3.990844e+07    5.396237e+05
           7    3.930058e+07    5.396237e+05
           9    3.898421e+07    5.396237e+05
           9    3.925166e+07    5.396237e+05
          11    3.879378e+07    5.396237e+05
          25    3.976679e+07    5.396237e+05
          13    3.978245e+07    5.396237e+05
           0    4.621619e+07    5.396237e+05
          15    3.976989e+07    5.396237e+05
          17    3.986002e+07    5.396237e+05
          -1    3.816136e+07    5.396237e+05
           0    4.625356e+07    5.396237e+05
           1    3.849963e+07    5.396237e+05
           3    3.834742e+07    5.396237e+05
