#       NCYC               I           I_err
           0    6.964620e+07    5.025733e+05
          26    5.835343e+07    5.025733e+05
          -1    5.814603e+07    5.025733e+05
           1    5.808800e+07    5.025733e+05
           0    7.041169e+07    5.025733e+05
           2    5.721928e+07    5.025733e+05
           6    5.785867e+07    5.025733e+05
           8    5.839987e+07    5.025733e+05
          12    5.833842e+07    5.025733e+05
           4    5.830400e+07    5.025733e+05
          20    5.709211e+07    5.025733e+05
           0    7.012277e+07    5.025733e+05
          16    5.809753e+07    5.025733e+05
           6    5.840906e+07    5.025733e+05
          22    5.797363e+07    5.025733e+05
          14    5.794472e+07    5.025733e+05
          24    5.717665e+07    5.025733e+05
          10    5.803474e+07    5.025733e+05
          18    5.869568e+07    5.025733e+05
          16    5.767556e+07    5.025733e+05
           0    6.869278e+07    5.025733e+05
           3    5.751917e+07    5.025733e+05
          29    5.907687e+07    5.025733e+05
           7    5.823863e+07    5.025733e+05
           9    5.858498e+07    5.025733e+05
           9    5.843568e+07    5.025733e+05
          11    5.864102e+07    5.025733e+05
          25    5.898704e+07    5.025733e+05
          13    5.758918e+07    5.025733e+05
           0    6.958987e+07    5.025733e+05
          15    5.891917e+07    5.025733e+05
          17    5.819772e+07    5.025733e+05
          -1    5.579896e+07    5.025733e+05
           0    6.973097e+07    5.025733e+05
           1    5.728029e+07    5.025733e+05
           3    5.731097e+07    5.025733e+05
