#       NCYC               I           I_err
           0    1.091480e+08    4.706018e+05
          26    9.373633e+07    4.706018e+05
          -1    9.300165e+07    4.706018e+05
           1    9.333225e+07    4.706018e+05
           0    1.095733e+08    4.706018e+05
           2    9.350892e+07    4.706018e+05
           6    9.383839e+07    4.706018e+05
           8    9.397730e+07    4.706018e+05
          12    9.483964e+07    4.706018e+05
           4    9.374497e+07    4.706018e+05
          20    9.339275e+07    4.706018e+05
           0    1.092367e+08    4.706018e+05
          16    9.227001e+07    4.706018e+05
           6    9.264715e+07    4.706018e+05
          22    9.299117e+07    4.706018e+05
          14    9.354303e+07    4.706018e+05
          24    9.373970e+07    4.706018e+05
          10    9.355261e+07    4.706018e+05
          18    9.266210e+07    4.706018e+05
          16    9.478215e+07    4.706018e+05
           0    1.096016e+08    4.706018e+05
           3    9.298301e+07    4.706018e+05
          29    9.386824e+07    4.706018e+05
           7    9.293824e+07    4.706018e+05
           9    9.311173e+07    4.706018e+05
           9    9.381464e+07    4.706018e+05
          11    9.377330e+07    4.706018e+05
          25    9.430187e+07    4.706018e+05
          13    9.383651e+07    4.706018e+05
           0    1.094534e+08    4.706018e+05
          15    9.354495e+07    4.706018e+05
          17    9.286951e+07    4.706018e+05
          -1    9.320969e+07    4.706018e+05
           0    1.096936e+08    4.706018e+05
           1    9.308246e+07    4.706018e+05
           3    9.304847e+07    4.706018e+05
