#       NCYC               I           I_err
           0    6.356228e+07    5.833104e+05
          26    5.214559e+07    5.833104e+05
          -1    5.046560e+07    5.833104e+05
           1    5.248072e+07    5.833104e+05
           0    6.235486e+07    5.833104e+05
           2    5.068697e+07    5.833104e+05
           6    5.173915e+07    5.833104e+05
           8    5.269317e+07    5.833104e+05
          12    5.237953e+07    5.833104e+05
           4    5.219495e+07    5.833104e+05
          20    5.250158e+07    5.833104e+05
           0    6.287157e+07    5.833104e+05
          16    5.221889e+07    5.833104e+05
           6    5.248765e+07    5.833104e+05
          22    5.250182e+07    5.833104e+05
          14    5.209561e+07    5.833104e+05
          24    5.293721e+07    5.833104e+05
          10    5.215586e+07    5.833104e+05
          18    5.221379e+07    5.833104e+05
          16    5.241908e+07    5.833104e+05
           0    6.252057e+07    5.833104e+05
           3    5.035922e+07    5.833104e+05
          29    5.264463e+07    5.833104e+05
           7    5.348276e+07    5.833104e+05
           9    5.094125e+07    5.833104e+05
           9    5.153358e+07    5.833104e+05
          11    5.233034e+07    5.833104e+05
          25    5.206418e+07    5.833104e+05
          13    5.238315e+07    5.833104e+05
           0    6.127013e+07    5.833104e+05
          15    5.188119e+07    5.833104e+05
          17    5.128864e+07    5.833104e+05
          -1    5.054912e+07    5.833104e+05
           0    6.292810e+07    5.833104e+05
           1    5.142996e+07    5.833104e+05
           3    5.146360e+07    5.833104e+05
