#       NCYC               I           I_err
           0    1.119165e+08    5.048088e+05
          26    9.435702e+07    5.048088e+05
          -1    9.290930e+07    5.048088e+05
           1    9.363811e+07    5.048088e+05
           0    1.124293e+08    5.048088e+05
           2    9.409274e+07    5.048088e+05
           6    9.407625e+07    5.048088e+05
           8    9.454999e+07    5.048088e+05
          12    9.494978e+07    5.048088e+05
           4    9.454952e+07    5.048088e+05
          20    9.455270e+07    5.048088e+05
           0    1.121235e+08    5.048088e+05
          16    9.379759e+07    5.048088e+05
           6    9.517171e+07    5.048088e+05
          22    9.468452e+07    5.048088e+05
          14    9.445406e+07    5.048088e+05
          24    9.492852e+07    5.048088e+05
          10    9.454361e+07    5.048088e+05
          18    9.355404e+07    5.048088e+05
          16    9.476679e+07    5.048088e+05
           0    1.107206e+08    5.048088e+05
           3    9.369105e+07    5.048088e+05
          29    9.430182e+07    5.048088e+05
           7    9.421280e+07    5.048088e+05
           9    9.481157e+07    5.048088e+05
           9    9.529397e+07    5.048088e+05
          11    9.372455e+07    5.048088e+05
          25    9.396706e+07    5.048088e+05
          13    9.386675e+07    5.048088e+05
           0    1.113546e+08    5.048088e+05
          15    9.538041e+07    5.048088e+05
          17    9.386729e+07    5.048088e+05
          -1    9.320337e+07    5.048088e+05
           0    1.124881e+08    5.048088e+05
           1    9.277093e+07    5.048088e+05
           3    9.343880e+07    5.048088e+05
