#       NCYC               I           I_err
           0    6.677279e+07    5.082599e+05
          26    5.499128e+07    5.082599e+05
          -1    5.210648e+07    5.082599e+05
           1    5.535120e+07    5.082599e+05
           0    6.609234e+07    5.082599e+05
           2    5.493721e+07    5.082599e+05
           6    5.539725e+07    5.082599e+05
           8    5.634635e+07    5.082599e+05
          12    5.575563e+07    5.082599e+05
           4    5.634091e+07    5.082599e+05
          20    5.493463e+07    5.082599e+05
           0    6.615435e+07    5.082599e+05
          16    5.547476e+07    5.082599e+05
           6    5.439218e+07    5.082599e+05
          22    5.535628e+07    5.082599e+05
          14    5.563521e+07    5.082599e+05
          24    5.599554e+07    5.082599e+05
          10    5.510990e+07    5.082599e+05
          18    5.652363e+07    5.082599e+05
          16    5.616179e+07    5.082599e+05
           0    6.617541e+07    5.082599e+05
           3    5.542012e+07    5.082599e+05
          29    5.572463e+07    5.082599e+05
           7    5.580420e+07    5.082599e+05
           9    5.475514e+07    5.082599e+05
           9    5.551931e+07    5.082599e+05
          11    5.454604e+07    5.082599e+05
          25    5.558255e+07    5.082599e+05
          13    5.486637e+07    5.082599e+05
           0    6.592117e+07    5.082599e+05
          15    5.543413e+07    5.082599e+05
          17    5.578841e+07    5.082599e+05
          -1    5.270608e+07    5.082599e+05
           0    6.583194e+07    5.082599e+05
           1    5.458670e+07    5.082599e+05
           3    5.542656e+07    5.082599e+05
