#       NCYC               I           I_err
           0    8.142903e+07    4.879489e+05
          26    6.812816e+07    4.879489e+05
          -1    6.803337e+07    4.879489e+05
           1    6.760647e+07    4.879489e+05
           0    8.122018e+07    4.879489e+05
           2    6.843932e+07    4.879489e+05
           6    6.793214e+07    4.879489e+05
           8    6.831876e+07    4.879489e+05
          12    6.805753e+07    4.879489e+05
           4    6.877838e+07    4.879489e+05
          20    6.891296e+07    4.879489e+05
           0    8.160689e+07    4.879489e+05
          16    6.908883e+07    4.879489e+05
           6    6.866434e+07    4.879489e+05
          22    6.823906e+07    4.879489e+05
          14    6.792153e+07    4.879489e+05
          24    6.887898e+07    4.879489e+05
          10    6.864475e+07    4.879489e+05
          18    6.854915e+07    4.879489e+05
          16    6.819652e+07    4.879489e+05
           0    8.153161e+07    4.879489e+05
           3    6.739478e+07    4.879489e+05
          29    6.872527e+07    4.879489e+05
           7    6.790369e+07    4.879489e+05
           9    6.833855e+07    4.879489e+05
           9    6.847128e+07    4.879489e+05
          11    6.876375e+07    4.879489e+05
          25    6.785042e+07    4.879489e+05
          13    6.796872e+07    4.879489e+05
           0    8.124265e+07    4.879489e+05
          15    6.809498e+07    4.879489e+05
          17    6.763796e+07    4.879489e+05
          -1    6.899261e+07    4.879489e+05
           0    8.123527e+07    4.879489e+05
           1    6.740334e+07    4.879489e+05
           3    6.797279e+07    4.879489e+05
