#       NCYC               I           I_err
           0    8.095376e+07    4.830293e+05
          26    6.877805e+07    4.830293e+05
          -1    6.779471e+07    4.830293e+05
           1    6.826543e+07    4.830293e+05
           0    8.149167e+07    4.830293e+05
           2    6.969520e+07    4.830293e+05
           6    6.939159e+07    4.830293e+05
           8    6.853562e+07    4.830293e+05
          12    6.942446e+07    4.830293e+05
           4    6.900628e+07    4.830293e+05
          20    6.940080e+07    4.830293e+05
           0    8.135423e+07    4.830293e+05
          16    6.820204e+07    4.830293e+05
           6    6.791152e+07    4.830293e+05
          22    6.912570e+07    4.830293e+05
          14    6.915524e+07    4.830293e+05
          24    6.864143e+07    4.830293e+05
          10    6.795205e+07    4.830293e+05
          18    6.847739e+07    4.830293e+05
          16    6.874205e+07    4.830293e+05
           0    8.096887e+07    4.830293e+05
           3    6.980895e+07    4.830293e+05
          29    6.897156e+07    4.830293e+05
           7    6.856254e+07    4.830293e+05
           9    6.771126e+07    4.830293e+05
           9    6.870947e+07    4.830293e+05
          11    6.900473e+07    4.830293e+05
          25    6.796438e+07    4.830293e+05
          13    6.926887e+07    4.830293e+05
           0    8.094471e+07    4.830293e+05
          15    6.831978e+07    4.830293e+05
          17    6.868422e+07    4.830293e+05
          -1    6.864582e+07    4.830293e+05
           0    8.164633e+07    4.830293e+05
           1    6.839625e+07    4.830293e+05
           3    6.926696e+07    4.830293e+05
