#       NCYC               I           I_err
           0    2.936171e+07    6.121483e+05
          26    2.470544e+07    6.121483e+05
          -1    2.439126e+07    6.121483e+05
           1    2.494991e+07    6.121483e+05
           0    2.893786e+07    6.121483e+05
           2    2.496859e+07    6.121483e+05
           6    2.561992e+07    6.121483e+05
           8    2.432438e+07    6.121483e+05
          12    2.549421e+07    6.121483e+05
           4    2.494310e+07    6.121483e+05
          20    2.444754e+07    6.121483e+05
           0    2.983616e+07    6.121483e+05
          16    2.382301e+07    6.121483e+05
           6    2.459136e+07    6.121483e+05
          22    2.439599e+07    6.121483e+05
          14    2.488462e+07    6.121483e+05
          24    2.414556e+07    6.121483e+05
          10    2.447012e+07    6.121483e+05
          18    2.437115e+07    6.121483e+05
          16    2.303888e+07    6.121483e+05
           0    2.890672e+07    6.121483e+05
           3    2.485483e+07    6.121483e+05
          29    2.486718e+07    6.121483e+05
           7    2.409059e+07    6.121483e+05
           9    2.372346e+07    6.121483e+05
           9    2.491932e+07    6.121483e+05
          11    2.440094e+07    6.121483e+05
          25    2.449719e+07    6.121483e+05
          13    2.499602e+07    6.121483e+05
           0    2.913694e+07    6.121483e+05
          15    2.545820e+07    6.121483e+05
          17    2.581101e+07    6.121483e+05
          -1    2.573814e+07    6.121483e+05
           0    3.002772e+07    6.121483e+05
           1    2.500852e+07    6.121483e+05
           3    2.499869e+07    6.121483e+05
