#       NCYC               I           I_err
           0    6.599774e+07    5.306843e+05
          26    5.440282e+07    5.306843e+05
          -1    5.365311e+07    5.306843e+05
           1    5.404690e+07    5.306843e+05
           0    6.518314e+07    5.306843e+05
           2    5.369364e+07    5.306843e+05
           6    5.393170e+07    5.306843e+05
           8    5.425228e+07    5.306843e+05
          12    5.503867e+07    5.306843e+05
           4    5.334750e+07    5.306843e+05
          20    5.379591e+07    5.306843e+05
           0    6.560513e+07    5.306843e+05
          16    5.448564e+07    5.306843e+05
           6    5.403725e+07    5.306843e+05
          22    5.424585e+07    5.306843e+05
          14    5.331657e+07    5.306843e+05
          24    5.519121e+07    5.306843e+05
          10    5.326501e+07    5.306843e+05
          18    5.489998e+07    5.306843e+05
          16    5.394835e+07    5.306843e+05
           0    6.566486e+07    5.306843e+05
           3    5.253858e+07    5.306843e+05
          29    5.489555e+07    5.306843e+05
           7    5.333205e+07    5.306843e+05
           9    5.390887e+07    5.306843e+05
           9    5.325706e+07    5.306843e+05
          11    5.398683e+07    5.306843e+05
          25    5.487039e+07    5.306843e+05
          13    5.430725e+07    5.306843e+05
           0    6.442085e+07    5.306843e+05
          15    5.380818e+07    5.306843e+05
          17    5.463580e+07    5.306843e+05
          -1    5.242281e+07    5.306843e+05
           0    6.513586e+07    5.306843e+05
           1    5.300777e+07    5.306843e+05
           3    5.384327e+07    5.306843e+05
