#       NCYC               I           I_err
           0    1.205116e+08    5.597225e+05
          26    9.530004e+07    5.597225e+05
          -1    9.132572e+07    5.597225e+05
           1    9.404236e+07    5.597225e+05
           0    1.189672e+08    5.597225e+05
           2    9.431284e+07    5.597225e+05
           6    9.536825e+07    5.597225e+05
           8    9.467470e+07    5.597225e+05
          12    9.570231e+07    5.597225e+05
           4    9.619712e+07    5.597225e+05
          20    9.502098e+07    5.597225e+05
           0    1.206913e+08    5.597225e+05
          16    9.531947e+07    5.597225e+05
           6    9.493100e+07    5.597225e+05
          22    9.618090e+07    5.597225e+05
          14    9.519358e+07    5.597225e+05
          24    9.543331e+07    5.597225e+05
          10    9.546356e+07    5.597225e+05
          18    9.487584e+07    5.597225e+05
          16    9.481598e+07    5.597225e+05
           0    1.190456e+08    5.597225e+05
           3    9.377860e+07    5.597225e+05
          29    9.523993e+07    5.597225e+05
           7    9.490834e+07    5.597225e+05
           9    9.473776e+07    5.597225e+05
           9    9.486525e+07    5.597225e+05
          11    9.495528e+07    5.597225e+05
          25    9.514949e+07    5.597225e+05
          13    9.500587e+07    5.597225e+05
           0    1.203383e+08    5.597225e+05
          15    9.487815e+07    5.597225e+05
          17    9.650211e+07    5.597225e+05
          -1    9.138674e+07    5.597225e+05
           0    1.184113e+08    5.597225e+05
           1    9.397966e+07    5.597225e+05
           3    9.480218e+07    5.597225e+05
