#       NCYC               I           I_err
           0    6.879400e+07    5.187600e+05
          26    5.812043e+07    5.187600e+05
          -1    5.602230e+07    5.187600e+05
           1    5.661729e+07    5.187600e+05
           0    6.969277e+07    5.187600e+05
           2    5.707219e+07    5.187600e+05
           6    5.763017e+07    5.187600e+05
           8    5.795427e+07    5.187600e+05
          12    5.744089e+07    5.187600e+05
           4    5.744381e+07    5.187600e+05
          20    5.873170e+07    5.187600e+05
           0    6.983920e+07    5.187600e+05
          16    5.760851e+07    5.187600e+05
           6    5.723657e+07    5.187600e+05
          22    5.854597e+07    5.187600e+05
          14    5.688586e+07    5.187600e+05
          24    5.783018e+07    5.187600e+05
          10    5.691672e+07    5.187600e+05
          18    5.664470e+07    5.187600e+05
          16    5.737733e+07    5.187600e+05
           0    6.992211e+07    5.187600e+05
           3    5.759374e+07    5.187600e+05
          29    5.745510e+07    5.187600e+05
           7    5.771563e+07    5.187600e+05
           9    5.711702e+07    5.187600e+05
           9    5.702268e+07    5.187600e+05
          11    5.789193e+07    5.187600e+05
          25    5.819611e+07    5.187600e+05
          13    5.808202e+07    5.187600e+05
           0    6.982751e+07    5.187600e+05
          15    5.814183e+07    5.187600e+05
          17    5.845201e+07    5.187600e+05
          -1    5.699525e+07    5.187600e+05
           0    6.925770e+07    5.187600e+05
           1    5.640482e+07    5.187600e+05
           3    5.705838e+07    5.187600e+05
