#       NCYC               I           I_err
           0    5.440532e+07    5.436722e+05
          26    4.597284e+07    5.436722e+05
          -1    4.368154e+07    5.436722e+05
           1    4.392492e+07    5.436722e+05
           0    5.334849e+07    5.436722e+05
           2    4.505432e+07    5.436722e+05
           6    4.528779e+07    5.436722e+05
           8    4.584652e+07    5.436722e+05
          12    4.599179e+07    5.436722e+05
           4    4.550472e+07    5.436722e+05
          20    4.608329e+07    5.436722e+05
           0    5.237242e+07    5.436722e+05
          16    4.485890e+07    5.436722e+05
           6    4.499547e+07    5.436722e+05
          22    4.583110e+07    5.436722e+05
          14    4.596039e+07    5.436722e+05
          24    4.582147e+07    5.436722e+05
          10    4.577091e+07    5.436722e+05
          18    4.483828e+07    5.436722e+05
          16    4.524794e+07    5.436722e+05
           0    5.274621e+07    5.436722e+05
           3    4.491963e+07    5.436722e+05
          29    4.640943e+07    5.436722e+05
           7    4.551558e+07    5.436722e+05
           9    4.541796e+07    5.436722e+05
           9    4.593544e+07    5.436722e+05
          11    4.633731e+07    5.436722e+05
          25    4.494464e+07    5.436722e+05
          13    4.509987e+07    5.436722e+05
           0    5.242954e+07    5.436722e+05
          15    4.502884e+07    5.436722e+05
          17    4.505826e+07    5.436722e+05
          -1    4.391350e+07    5.436722e+05
           0    5.231199e+07    5.436722e+05
           1    4.315903e+07    5.436722e+05
           3    4.516603e+07    5.436722e+05
