#       NCYC               I           I_err
           0    6.488510e+07    6.855468e+05
          26    5.725686e+07    6.855468e+05
          -1    5.438893e+07    6.855468e+05
           1    5.721983e+07    6.855468e+05
           0    6.625333e+07    6.855468e+05
           2    5.695865e+07    6.855468e+05
           6    5.643661e+07    6.855468e+05
           8    5.602394e+07    6.855468e+05
          12    5.816664e+07    6.855468e+05
           4    5.805152e+07    6.855468e+05
          20    5.760519e+07    6.855468e+05
           0    6.546434e+07    6.855468e+05
          16    5.926829e+07    6.855468e+05
           6    5.845983e+07    6.855468e+05
          22    5.777750e+07    6.855468e+05
          14    5.823867e+07    6.855468e+05
          24    5.893340e+07    6.855468e+05
          10    5.896367e+07    6.855468e+05
          18    5.930083e+07    6.855468e+05
          16    5.844218e+07    6.855468e+05
           0    6.723171e+07    6.855468e+05
           3    5.775461e+07    6.855468e+05
          29    5.766548e+07    6.855468e+05
           7    5.750527e+07    6.855468e+05
           9    5.729889e+07    6.855468e+05
           9    5.779406e+07    6.855468e+05
          11    5.799758e+07    6.855468e+05
          25    5.746838e+07    6.855468e+05
          13    5.859600e+07    6.855468e+05
           0    6.742389e+07    6.855468e+05
          15    5.764107e+07    6.855468e+05
          17    5.811646e+07    6.855468e+05
          -1    5.565823e+07    6.855468e+05
           0    6.645879e+07    6.855468e+05
           1    5.601175e+07    6.855468e+05
           3    5.578775e+07    6.855468e+05
