#       NCYC               I           I_err
           0    8.254450e+07    5.531777e+05
          26    6.262451e+07    5.531777e+05
          -1    4.554280e+07    5.531777e+05
           1    4.598191e+07    5.531777e+05
           0    8.230761e+07    5.531777e+05
           2    4.643112e+07    5.531777e+05
           6    5.550300e+07    5.531777e+05
           8    5.818454e+07    5.531777e+05
          12    6.030163e+07    5.531777e+05
           4    4.914490e+07    5.531777e+05
          20    6.094157e+07    5.531777e+05
           0    8.132816e+07    5.531777e+05
          16    5.989507e+07    5.531777e+05
           6    5.443916e+07    5.531777e+05
          22    6.220716e+07    5.531777e+05
          14    6.062045e+07    5.531777e+05
          24    6.227954e+07    5.531777e+05
          10    5.869283e+07    5.531777e+05
          18    6.102790e+07    5.531777e+05
          16    6.113274e+07    5.531777e+05
           0    8.185821e+07    5.531777e+05
           3    4.658111e+07    5.531777e+05
          29    6.257363e+07    5.531777e+05
           7    5.500793e+07    5.531777e+05
           9    5.758310e+07    5.531777e+05
           9    5.796600e+07    5.531777e+05
          11    6.006163e+07    5.531777e+05
          25    6.232444e+07    5.531777e+05
          13    6.206566e+07    5.531777e+05
           0    8.210601e+07    5.531777e+05
          15    6.183630e+07    5.531777e+05
          17    6.189417e+07    5.531777e+05
          -1    4.514614e+07    5.531777e+05
           0    8.171010e+07    5.531777e+05
           1    4.642169e+07    5.531777e+05
           3    4.763628e+07    5.531777e+05
