#       NCYC               I           I_err
           0    6.910481e+07    6.500345e+05
          26    5.909919e+07    6.500345e+05
          -1    5.611100e+07    6.500345e+05
           1    5.787002e+07    6.500345e+05
           0    6.752246e+07    6.500345e+05
           2    5.870641e+07    6.500345e+05
           6    5.983286e+07    6.500345e+05
           8    6.011577e+07    6.500345e+05
          12    6.050771e+07    6.500345e+05
           4    5.922156e+07    6.500345e+05
          20    5.884884e+07    6.500345e+05
           0    6.787409e+07    6.500345e+05
          16    5.821780e+07    6.500345e+05
           6    5.790532e+07    6.500345e+05
          22    5.819060e+07    6.500345e+05
          14    5.863562e+07    6.500345e+05
          24    5.795530e+07    6.500345e+05
          10    5.649596e+07    6.500345e+05
          18    5.782062e+07    6.500345e+05
          16    5.856652e+07    6.500345e+05
           0    6.677691e+07    6.500345e+05
           3    5.801767e+07    6.500345e+05
          29    5.871505e+07    6.500345e+05
           7    5.829231e+07    6.500345e+05
           9    5.779170e+07    6.500345e+05
           9    5.773720e+07    6.500345e+05
          11    5.877491e+07    6.500345e+05
          25    5.888925e+07    6.500345e+05
          13    5.806642e+07    6.500345e+05
           0    6.613577e+07    6.500345e+05
          15    5.868113e+07    6.500345e+05
          17    5.877106e+07    6.500345e+05
          -1    5.626132e+07    6.500345e+05
           0    6.617618e+07    6.500345e+05
           1    5.889153e+07    6.500345e+05
           3    6.000999e+07    6.500345e+05
