#       NCYC               I           I_err
           0    9.616595e+07    4.452447e+05
          26    8.170029e+07    4.452447e+05
          -1    8.137221e+07    4.452447e+05
           1    8.082955e+07    4.452447e+05
           0    9.559908e+07    4.452447e+05
           2    8.227003e+07    4.452447e+05
           6    8.183371e+07    4.452447e+05
           8    8.249479e+07    4.452447e+05
          12    8.200113e+07    4.452447e+05
           4    8.200548e+07    4.452447e+05
          20    8.227903e+07    4.452447e+05
           0    9.562946e+07    4.452447e+05
          16    8.107337e+07    4.452447e+05
           6    8.175813e+07    4.452447e+05
          22    8.202652e+07    4.452447e+05
          14    8.186604e+07    4.452447e+05
          24    8.185231e+07    4.452447e+05
          10    8.126809e+07    4.452447e+05
          18    8.160123e+07    4.452447e+05
          16    8.212469e+07    4.452447e+05
           0    9.575509e+07    4.452447e+05
           3    8.226977e+07    4.452447e+05
          29    8.185082e+07    4.452447e+05
           7    8.204228e+07    4.452447e+05
           9    8.200662e+07    4.452447e+05
           9    8.248621e+07    4.452447e+05
          11    8.126182e+07    4.452447e+05
          25    8.152286e+07    4.452447e+05
          13    8.177209e+07    4.452447e+05
           0    9.611061e+07    4.452447e+05
          15    8.218995e+07    4.452447e+05
          17    8.266601e+07    4.452447e+05
          -1    8.089387e+07    4.452447e+05
           0    9.538067e+07    4.452447e+05
           1    8.108926e+07    4.452447e+05
           3    8.299207e+07    4.452447e+05
