#       NCYC               I           I_err
           0    5.716001e+07    4.977912e+05
          26    4.828673e+07    4.977912e+05
          -1    4.619002e+07    4.977912e+05
           1    4.709505e+07    4.977912e+05
           0    5.810882e+07    4.977912e+05
           2    4.671893e+07    4.977912e+05
           6    4.794331e+07    4.977912e+05
           8    4.792129e+07    4.977912e+05
          12    4.778911e+07    4.977912e+05
           4    4.765608e+07    4.977912e+05
          20    4.797406e+07    4.977912e+05
           0    5.715587e+07    4.977912e+05
          16    4.766064e+07    4.977912e+05
           6    4.787638e+07    4.977912e+05
          22    4.771908e+07    4.977912e+05
          14    4.833992e+07    4.977912e+05
          24    4.747151e+07    4.977912e+05
          10    4.800706e+07    4.977912e+05
          18    4.733426e+07    4.977912e+05
          16    4.810890e+07    4.977912e+05
           0    5.706659e+07    4.977912e+05
           3    4.794454e+07    4.977912e+05
          29    4.824696e+07    4.977912e+05
           7    4.878405e+07    4.977912e+05
           9    4.806804e+07    4.977912e+05
           9    4.796746e+07    4.977912e+05
          11    4.804956e+07    4.977912e+05
          25    4.838833e+07    4.977912e+05
          13    4.800969e+07    4.977912e+05
           0    5.847123e+07    4.977912e+05
          15    4.744789e+07    4.977912e+05
          17    4.759368e+07    4.977912e+05
          -1    4.750897e+07    4.977912e+05
           0    5.684883e+07    4.977912e+05
           1    4.698730e+07    4.977912e+05
           3    4.797020e+07    4.977912e+05
