#       NCYC               I           I_err
           0    7.525501e+07    4.788289e+05
          26    6.547279e+07    4.788289e+05
          -1    6.091019e+07    4.788289e+05
           1    6.267756e+07    4.788289e+05
           0    7.452682e+07    4.788289e+05
           2    6.313587e+07    4.788289e+05
           6    6.560098e+07    4.788289e+05
           8    6.496802e+07    4.788289e+05
          12    6.554837e+07    4.788289e+05
           4    6.451069e+07    4.788289e+05
          20    6.557275e+07    4.788289e+05
           0    7.517889e+07    4.788289e+05
          16    6.511609e+07    4.788289e+05
           6    6.479264e+07    4.788289e+05
          22    6.411272e+07    4.788289e+05
          14    6.439717e+07    4.788289e+05
          24    6.478863e+07    4.788289e+05
          10    6.421862e+07    4.788289e+05
          18    6.358865e+07    4.788289e+05
          16    6.408014e+07    4.788289e+05
           0    7.516741e+07    4.788289e+05
           3    6.468158e+07    4.788289e+05
          29    6.515692e+07    4.788289e+05
           7    6.463872e+07    4.788289e+05
           9    6.516483e+07    4.788289e+05
           9    6.445902e+07    4.788289e+05
          11    6.498009e+07    4.788289e+05
          25    6.508717e+07    4.788289e+05
          13    6.444691e+07    4.788289e+05
           0    7.499965e+07    4.788289e+05
          15    6.440713e+07    4.788289e+05
          17    6.422301e+07    4.788289e+05
          -1    6.107326e+07    4.788289e+05
           0    7.536187e+07    4.788289e+05
           1    6.304420e+07    4.788289e+05
           3    6.506138e+07    4.788289e+05
