#       NCYC               I           I_err
           0    8.096402e+07    6.087460e+05
          26    5.430745e+07    6.087460e+05
          -1    4.197683e+07    6.087460e+05
           1    4.412091e+07    6.087460e+05
           0    8.094937e+07    6.087460e+05
           2    4.303735e+07    6.087460e+05
           6    4.688400e+07    6.087460e+05
           8    4.666978e+07    6.087460e+05
          12    5.119487e+07    6.087460e+05
           4    4.403168e+07    6.087460e+05
          20    5.322218e+07    6.087460e+05
           0    8.093681e+07    6.087460e+05
          16    5.314453e+07    6.087460e+05
           6    4.572148e+07    6.087460e+05
          22    5.363238e+07    6.087460e+05
          14    5.162441e+07    6.087460e+05
          24    5.314584e+07    6.087460e+05
          10    4.965991e+07    6.087460e+05
          18    5.191714e+07    6.087460e+05
          16    5.158152e+07    6.087460e+05
           0    8.015083e+07    6.087460e+05
           3    4.347539e+07    6.087460e+05
          29    5.361619e+07    6.087460e+05
           7    4.667428e+07    6.087460e+05
           9    5.018100e+07    6.087460e+05
           9    4.890809e+07    6.087460e+05
          11    5.174817e+07    6.087460e+05
          25    5.288031e+07    6.087460e+05
          13    5.188149e+07    6.087460e+05
           0    8.002524e+07    6.087460e+05
          15    5.205769e+07    6.087460e+05
          17    5.327497e+07    6.087460e+05
          -1    4.230757e+07    6.087460e+05
           0    8.046353e+07    6.087460e+05
           1    4.218847e+07    6.087460e+05
           3    4.373869e+07    6.087460e+05
