#       NCYC               I           I_err
           0    1.061120e+08    5.504159e+05
          26    9.092221e+07    5.504159e+05
          -1    8.595653e+07    5.504159e+05
           1    8.807844e+07    5.504159e+05
           0    1.051519e+08    5.504159e+05
           2    8.948722e+07    5.504159e+05
           6    8.923706e+07    5.504159e+05
           8    8.979728e+07    5.504159e+05
          12    8.959110e+07    5.504159e+05
           4    9.009086e+07    5.504159e+05
          20    9.057161e+07    5.504159e+05
           0    1.061228e+08    5.504159e+05
          16    8.889828e+07    5.504159e+05
           6    8.939109e+07    5.504159e+05
          22    8.995665e+07    5.504159e+05
          14    9.015895e+07    5.504159e+05
          24    8.869869e+07    5.504159e+05
          10    8.920549e+07    5.504159e+05
          18    8.889122e+07    5.504159e+05
          16    9.103328e+07    5.504159e+05
           0    1.066878e+08    5.504159e+05
           3    8.871558e+07    5.504159e+05
          29    9.046171e+07    5.504159e+05
           7    8.958850e+07    5.504159e+05
           9    9.107327e+07    5.504159e+05
           9    9.032881e+07    5.504159e+05
          11    8.919340e+07    5.504159e+05
          25    9.097973e+07    5.504159e+05
          13    8.979041e+07    5.504159e+05
           0    1.062254e+08    5.504159e+05
          15    9.041702e+07    5.504159e+05
          17    8.935769e+07    5.504159e+05
          -1    8.635934e+07    5.504159e+05
           0    1.063554e+08    5.504159e+05
           1    8.813172e+07    5.504159e+05
           3    8.992420e+07    5.504159e+05
