#       NCYC               I           I_err
           0    1.140729e+08    5.058394e+05
          26    9.781301e+07    5.058394e+05
          -1    9.756692e+07    5.058394e+05
           1    9.673858e+07    5.058394e+05
           0    1.125425e+08    5.058394e+05
           2    9.752342e+07    5.058394e+05
           6    9.758754e+07    5.058394e+05
           8    9.876366e+07    5.058394e+05
          12    9.870913e+07    5.058394e+05
           4    9.748991e+07    5.058394e+05
          20    9.831638e+07    5.058394e+05
           0    1.138854e+08    5.058394e+05
          16    9.771284e+07    5.058394e+05
           6    9.780805e+07    5.058394e+05
          22    9.754646e+07    5.058394e+05
          14    9.812769e+07    5.058394e+05
          24    9.764685e+07    5.058394e+05
          10    9.777154e+07    5.058394e+05
          18    9.887754e+07    5.058394e+05
          16    9.730240e+07    5.058394e+05
           0    1.133417e+08    5.058394e+05
           3    9.791407e+07    5.058394e+05
          29    9.921336e+07    5.058394e+05
           7    9.774561e+07    5.058394e+05
           9    9.839426e+07    5.058394e+05
           9    9.838129e+07    5.058394e+05
          11    9.795215e+07    5.058394e+05
          25    9.849639e+07    5.058394e+05
          13    9.832323e+07    5.058394e+05
           0    1.139955e+08    5.058394e+05
          15    9.865764e+07    5.058394e+05
          17    9.722411e+07    5.058394e+05
          -1    9.725015e+07    5.058394e+05
           0    1.131840e+08    5.058394e+05
           1    9.755848e+07    5.058394e+05
           3    9.760858e+07    5.058394e+05
