#       NCYC               I           I_err
           0    1.036023e+08    4.601357e+05
          26    9.171359e+07    4.601357e+05
          -1    9.064346e+07    4.601357e+05
           1    9.061295e+07    4.601357e+05
           0    1.032608e+08    4.601357e+05
           2    9.129897e+07    4.601357e+05
           6    9.101480e+07    4.601357e+05
           8    9.079300e+07    4.601357e+05
          12    9.060015e+07    4.601357e+05
           4    9.087932e+07    4.601357e+05
          20    9.147383e+07    4.601357e+05
           0    1.030700e+08    4.601357e+05
          16    8.919086e+07    4.601357e+05
           6    9.029713e+07    4.601357e+05
          22    9.140441e+07    4.601357e+05
          14    9.201569e+07    4.601357e+05
          24    9.060977e+07    4.601357e+05
          10    9.078983e+07    4.601357e+05
          18    9.108063e+07    4.601357e+05
          16    9.065517e+07    4.601357e+05
           0    1.033258e+08    4.601357e+05
           3    9.036649e+07    4.601357e+05
          29    9.072765e+07    4.601357e+05
           7    9.053980e+07    4.601357e+05
           9    9.094137e+07    4.601357e+05
           9    9.074923e+07    4.601357e+05
          11    9.084533e+07    4.601357e+05
          25    9.083218e+07    4.601357e+05
          13    9.126252e+07    4.601357e+05
           0    1.020625e+08    4.601357e+05
          15    9.099688e+07    4.601357e+05
          17    9.083821e+07    4.601357e+05
          -1    9.039646e+07    4.601357e+05
           0    1.037111e+08    4.601357e+05
           1    9.099298e+07    4.601357e+05
           3    9.072757e+07    4.601357e+05
