#       NCYC               I           I_err
           0    1.345546e+08    4.328938e+05
          26    1.231582e+08    4.328938e+05
          -1    1.232692e+08    4.328938e+05
           1    1.231479e+08    4.328938e+05
           0    1.349131e+08    4.328938e+05
           2    1.238559e+08    4.328938e+05
           6    1.238878e+08    4.328938e+05
           8    1.236051e+08    4.328938e+05
          12    1.237549e+08    4.328938e+05
           4    1.236767e+08    4.328938e+05
          20    1.238761e+08    4.328938e+05
           0    1.344138e+08    4.328938e+05
          16    1.219713e+08    4.328938e+05
           6    1.233689e+08    4.328938e+05
          22    1.235467e+08    4.328938e+05
          14    1.234920e+08    4.328938e+05
          24    1.230243e+08    4.328938e+05
          10    1.229063e+08    4.328938e+05
          18    1.231277e+08    4.328938e+05
          16    1.230797e+08    4.328938e+05
           0    1.354978e+08    4.328938e+05
           3    1.235148e+08    4.328938e+05
          29    1.240835e+08    4.328938e+05
           7    1.230657e+08    4.328938e+05
           9    1.233256e+08    4.328938e+05
           9    1.232232e+08    4.328938e+05
          11    1.236356e+08    4.328938e+05
          25    1.243281e+08    4.328938e+05
          13    1.235615e+08    4.328938e+05
           0    1.346536e+08    4.328938e+05
          15    1.238079e+08    4.328938e+05
          17    1.228969e+08    4.328938e+05
          -1    1.239468e+08    4.328938e+05
           0    1.347545e+08    4.328938e+05
           1    1.241683e+08    4.328938e+05
           3    1.240246e+08    4.328938e+05
