#       NCYC               I           I_err
           0    5.852227e+07    5.494309e+05
          26    4.946672e+07    5.494309e+05
          -1    4.738904e+07    5.494309e+05
           1    4.822534e+07    5.494309e+05
           0    5.716585e+07    5.494309e+05
           2    4.754966e+07    5.494309e+05
           6    4.885076e+07    5.494309e+05
           8    4.945105e+07    5.494309e+05
          12    4.822166e+07    5.494309e+05
           4    4.908665e+07    5.494309e+05
          20    4.936475e+07    5.494309e+05
           0    5.655532e+07    5.494309e+05
          16    4.861214e+07    5.494309e+05
           6    4.903139e+07    5.494309e+05
          22    4.891371e+07    5.494309e+05
          14    4.940224e+07    5.494309e+05
          24    4.963447e+07    5.494309e+05
          10    4.884128e+07    5.494309e+05
          18    4.900234e+07    5.494309e+05
          16    4.870585e+07    5.494309e+05
           0    5.643051e+07    5.494309e+05
           3    4.855196e+07    5.494309e+05
          29    4.809462e+07    5.494309e+05
           7    4.933032e+07    5.494309e+05
           9    4.970706e+07    5.494309e+05
           9    4.922965e+07    5.494309e+05
          11    4.916237e+07    5.494309e+05
          25    4.867672e+07    5.494309e+05
          13    4.956001e+07    5.494309e+05
           0    5.767076e+07    5.494309e+05
          15    4.859928e+07    5.494309e+05
          17    4.982615e+07    5.494309e+05
          -1    4.766309e+07    5.494309e+05
           0    5.822808e+07    5.494309e+05
           1    4.832936e+07    5.494309e+05
           3    4.805694e+07    5.494309e+05
