#       NCYC               I           I_err
           0    1.113228e+08    5.074325e+05
          26    8.858013e+07    5.074325e+05
          -1    6.378899e+07    5.074325e+05
           1    6.543434e+07    5.074325e+05
           0    1.113471e+08    5.074325e+05
           2    6.430774e+07    5.074325e+05
           6    7.854814e+07    5.074325e+05
           8    8.325956e+07    5.074325e+05
          12    8.646469e+07    5.074325e+05
           4    7.259203e+07    5.074325e+05
          20    8.788351e+07    5.074325e+05
           0    1.113227e+08    5.074325e+05
          16    8.700959e+07    5.074325e+05
           6    7.977795e+07    5.074325e+05
          22    8.799570e+07    5.074325e+05
          14    8.734501e+07    5.074325e+05
          24    8.809537e+07    5.074325e+05
          10    8.554613e+07    5.074325e+05
          18    8.702802e+07    5.074325e+05
          16    8.771884e+07    5.074325e+05
           0    1.116975e+08    5.074325e+05
           3    6.902369e+07    5.074325e+05
          29    8.899271e+07    5.074325e+05
           7    8.205956e+07    5.074325e+05
           9    8.284841e+07    5.074325e+05
           9    8.351019e+07    5.074325e+05
          11    8.464106e+07    5.074325e+05
          25    8.874651e+07    5.074325e+05
          13    8.598651e+07    5.074325e+05
           0    1.118542e+08    5.074325e+05
          15    8.720655e+07    5.074325e+05
          17    8.711666e+07    5.074325e+05
          -1    6.450986e+07    5.074325e+05
           0    1.119123e+08    5.074325e+05
           1    6.601967e+07    5.074325e+05
           3    6.811180e+07    5.074325e+05
