#       NCYC               I           I_err
           0    1.188292e+08    4.915010e+05
          26    1.004023e+08    4.915010e+05
          -1    9.550799e+07    4.915010e+05
           1    9.839993e+07    4.915010e+05
           0    1.181086e+08    4.915010e+05
           2    9.872102e+07    4.915010e+05
           6    9.990129e+07    4.915010e+05
           8    1.005772e+08    4.915010e+05
          12    1.006514e+08    4.915010e+05
           4    1.000892e+08    4.915010e+05
          20    1.005896e+08    4.915010e+05
           0    1.188644e+08    4.915010e+05
          16    1.002033e+08    4.915010e+05
           6    9.970378e+07    4.915010e+05
          22    9.938254e+07    4.915010e+05
          14    1.008003e+08    4.915010e+05
          24    1.000657e+08    4.915010e+05
          10    9.980469e+07    4.915010e+05
          18    9.930880e+07    4.915010e+05
          16    1.001377e+08    4.915010e+05
           0    1.186510e+08    4.915010e+05
           3    1.001232e+08    4.915010e+05
          29    1.004862e+08    4.915010e+05
           7    1.003814e+08    4.915010e+05
           9    9.970547e+07    4.915010e+05
           9    1.002198e+08    4.915010e+05
          11    1.001142e+08    4.915010e+05
          25    1.008377e+08    4.915010e+05
          13    9.969451e+07    4.915010e+05
           0    1.188443e+08    4.915010e+05
          15    1.004641e+08    4.915010e+05
          17    1.000095e+08    4.915010e+05
          -1    9.541581e+07    4.915010e+05
           0    1.184823e+08    4.915010e+05
           1    9.883333e+07    4.915010e+05
           3    9.968284e+07    4.915010e+05
