#       NCYC               I           I_err
           0    4.691211e+07    4.870073e+05
          26    3.990808e+07    4.870073e+05
          -1    3.814873e+07    4.870073e+05
           1    3.955401e+07    4.870073e+05
           0    4.745314e+07    4.870073e+05
           2    3.987845e+07    4.870073e+05
           6    4.005362e+07    4.870073e+05
           8    4.088227e+07    4.870073e+05
          12    4.093438e+07    4.870073e+05
           4    4.035974e+07    4.870073e+05
          20    3.974220e+07    4.870073e+05
           0    4.740318e+07    4.870073e+05
          16    3.991398e+07    4.870073e+05
           6    4.062625e+07    4.870073e+05
          22    4.054996e+07    4.870073e+05
          14    3.967893e+07    4.870073e+05
          24    4.072161e+07    4.870073e+05
          10    3.987641e+07    4.870073e+05
          18    4.012477e+07    4.870073e+05
          16    4.114867e+07    4.870073e+05
           0    4.758392e+07    4.870073e+05
           3    4.014095e+07    4.870073e+05
          29    4.049967e+07    4.870073e+05
           7    4.038480e+07    4.870073e+05
           9    4.031165e+07    4.870073e+05
           9    3.929155e+07    4.870073e+05
          11    3.957188e+07    4.870073e+05
          25    4.014436e+07    4.870073e+05
          13    4.022504e+07    4.870073e+05
           0    4.642352e+07    4.870073e+05
          15    4.094251e+07    4.870073e+05
          17    3.975423e+07    4.870073e+05
          -1    3.816107e+07    4.870073e+05
           0    4.605980e+07    4.870073e+05
           1    3.996845e+07    4.870073e+05
           3    3.933675e+07    4.870073e+05
