0.000e+00	1.1288970e+07	1.1288970e+05
4.000e+01	6.7146794e+06	6.7146794e+04
1.000e+00	5.2425977e+06	5.2425977e+04
3.600e+01	6.7056482e+06	6.7056482e+04
2.000e+00	5.2166330e+06	5.2166330e+04
3.200e+01	6.6627501e+06	6.6627501e+04
3.000e+00	5.0947122e+06	5.0947122e+04
2.800e+01	6.6435588e+06	6.6435588e+04
4.000e+00	5.1139034e+06	5.1139034e+04
2.400e+01	6.5701805e+06	6.5701805e+04
5.000e+00	5.2392110e+06	5.2392110e+04
2.000e+01	6.5634072e+06	6.5634072e+04
6.000e+00	5.2922691e+06	5.2922691e+04
1.800e+01	6.4708376e+06	6.4708376e+04
7.000e+00	5.4909550e+06	5.4909550e+04
1.600e+01	6.3692369e+06	6.3692369e+04
8.000e+00	5.6230360e+06	5.6230360e+04
1.400e+01	6.3218232e+06	6.3218232e+04
9.000e+00	5.8126907e+06	5.8126907e+04
1.200e+01	6.1716799e+06	6.1716799e+04
1.000e+01	5.9255804e+06	5.9255804e+04
