#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.3136870e+07  3.3136870e+05
   4.000e+01    3.3435102e+06  3.3435102e+04
   1.000e+00    2.4057368e+06  3.1237180e+04
   3.600e+01    3.4097839e+06  3.4097839e+04
   2.000e+00    2.4223052e+06  3.1237180e+04
   3.200e+01    3.3236281e+06  3.3236281e+04
   3.000e+00    2.3991094e+06  3.1237180e+04
   3.000e+01    3.3401965e+06  3.3401965e+04
   4.000e+00    2.3692862e+06  3.1237180e+04
   2.800e+01    3.2308448e+06  3.2308448e+04
   5.000e+00    2.4322463e+06  3.1237180e+04
   2.600e+01    3.2076490e+06  3.2076490e+04
   6.000e+00    2.3792273e+06  3.1237180e+04
   2.400e+01    3.1711985e+06  3.1711985e+04
   7.000e+00    2.3593451e+06  3.1237180e+04
   2.200e+01    3.1480026e+06  3.1480026e+04
   8.000e+00    2.4686968e+06  3.1237180e+04
   2.000e+01    3.1645711e+06  3.1645711e+04
   9.000e+00    2.4952063e+06  3.1237180e+04
   1.800e+01    3.0717878e+06  3.1237180e+04
   1.000e+01    2.6608907e+06  3.1237180e+04
   1.600e+01    3.0353373e+06  3.1237180e+04
   1.100e+01    2.7470465e+06  3.1237180e+04
   1.400e+01    2.9524951e+06  3.1237180e+04
   1.200e+01    2.7901245e+06  3.1237180e+04
   1.000e+00    2.4355599e+06  3.1237180e+04
   4.000e+01    3.3733334e+06  3.3733334e+04
   2.000e+00    2.3924820e+06  3.1237180e+04
   3.600e+01    3.3269417e+06  3.3269417e+04
