#
#       Peak Name  Conv_flg Overlap_flg
#         123N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   113.769     6.902
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1381725e+02  1.7357445e-04
# w1(Hz)        2.5454193e+01  4.5890382e-02
# g1            7.1221685e-01  9.3536067e-03
# f02(ppm)      6.9040578e+00  1.1034963e-05
# w2(Hz)        1.5456487e+01  2.8358269e-02
# g2            4.7116604e-01  5.3753898e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.5399955e+04  8.8579281e+01
   3.000e+01    1.3002672e+04  8.4406681e+01
   1.000e+00    1.2010777e+04  8.2834013e+01
   2.700e+01    1.3305857e+04  8.4906087e+01
   2.000e+00    1.2322616e+04  8.3318148e+01
   2.400e+01    1.3088661e+04  8.4547451e+01
   3.000e+00    1.2536900e+04  8.3656348e+01
   2.100e+01    1.3828510e+04  8.5786847e+01
   4.000e+00    1.3422679e+04  8.5100791e+01
   1.800e+01    1.3344836e+04  8.4970912e+01
   5.000e+00    1.3467718e+04  8.5176190e+01
   1.500e+01    1.3537117e+04  8.5292733e+01
   6.000e+00    1.3131326e+04  8.4617553e+01
   1.200e+01    1.3524938e+04  8.5272251e+01
   7.000e+00    1.2960242e+04  8.4337476e+01
   1.000e+01    1.3507333e+04  8.5242663e+01
   8.000e+00    1.3254654e+04  8.4821147e+01
   4.000e+00    1.3459231e+04  8.5161969e+01
   1.000e+00    1.1973597e+04  8.2776933e+01
   2.700e+01    1.3414341e+04  8.5086852e+01
