#
#       Peak Name  Conv_flg Overlap_flg
#          36N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.574     8.098
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2360264e+02  5.6690586e-05
# w1(Hz)        1.8291329e+01  1.4531551e-02
# g1            6.0663010e-01  2.9904081e-03
# f02(ppm)      8.0989576e+00  8.7440974e-06
# w2(Hz)        2.6694521e+01  2.4449145e-02
# g2            3.3997271e-01  2.6624506e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.4969365e+04  1.5341163e+02
   3.000e+01    6.0621199e+04  1.5072896e+02
   1.000e+00    5.2784289e+04  1.4625779e+02
   2.700e+01    5.9641940e+04  1.5014414e+02
   2.000e+00    5.4924509e+04  1.4743053e+02
   2.400e+01    6.0589998e+04  1.5071021e+02
   3.000e+00    5.6697098e+04  1.4842973e+02
   2.100e+01    6.0361503e+04  1.5057316e+02
   4.000e+00    5.8146604e+04  1.4926520e+02
   1.800e+01    5.9909080e+04  1.5030295e+02
   5.000e+00    5.8663589e+04  1.4956714e+02
   1.500e+01    6.0279142e+04  1.5052386e+02
   6.000e+00    5.8735979e+04  1.4960958e+02
   1.200e+01    5.9802546e+04  1.5023955e+02
   7.000e+00    5.9250242e+04  1.4991225e+02
   1.000e+01    6.0145329e+04  1.5044386e+02
   8.000e+00    5.9927152e+04  1.5031372e+02
   4.000e+00    5.7336709e+04  1.4879637e+02
   1.000e+00    5.2371985e+04  1.4603617e+02
   2.700e+01    6.0031343e+04  1.5037582e+02
