#
#       Peak Name  Conv_flg Overlap_flg
#          30N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   125.787     9.150
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2577133e+02  5.8248008e-05
# w1(Hz)        1.5329017e+01  1.4542796e-02
# g1            6.1768530e-01  3.3586189e-03
# f02(ppm)      9.1527560e+00  7.1551862e-06
# w2(Hz)        1.8096050e+01  1.8652122e-02
# g2            4.4402495e-01  2.9767427e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.7478952e+04  1.9169369e+02
   3.000e+01    6.3381075e+04  1.8912290e+02
   1.000e+00    5.6260208e+04  1.8496516e+02
   2.700e+01    6.3818126e+04  1.8939103e+02
   2.000e+00    5.9053476e+04  1.8654800e+02
   2.400e+01    6.3729100e+04  1.8933629e+02
   3.000e+00    6.0289370e+04  1.8726834e+02
   2.100e+01    6.3125792e+04  1.8896696e+02
   4.000e+00    6.1254140e+04  1.8783905e+02
   1.800e+01    6.3618350e+04  1.8926829e+02
   5.000e+00    6.2008964e+04  1.8829065e+02
   1.500e+01    6.3077378e+04  1.8893744e+02
   6.000e+00    6.1952137e+04  1.8825650e+02
   1.200e+01    6.3549474e+04  1.8922604e+02
   7.000e+00    6.2334688e+04  1.8848690e+02
   1.000e+01    6.2930707e+04  1.8884813e+02
   8.000e+00    6.2326357e+04  1.8848187e+02
   4.000e+00    6.1258452e+04  1.8784162e+02
   1.000e+00    5.5856660e+04  1.8474174e+02
   2.700e+01    6.2791019e+04  1.8876322e+02
