#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.5860910e+03  3.8466725e+01
   2.000e+00    7.9533649e+02  1.4463882e+01
   3.000e+01    2.8995661e+03  2.2151600e+01
   4.000e+00    1.3599035e+03  1.5625635e+01
   2.600e+01    2.8640843e+03  2.1953169e+01
   6.000e+00    1.8921410e+03  1.7380208e+01
   2.200e+01    2.8230223e+03  2.1726026e+01
   8.000e+00    2.2349892e+03  1.8825164e+01
   2.000e+01    2.8125979e+03  2.1680593e+01
   1.000e+01    2.3789166e+03  1.9507712e+01
   1.800e+01    2.7922393e+03  2.1568404e+01
   1.200e+01    2.5630176e+03  2.0403156e+01
   1.600e+01    2.6843217e+03  2.1030845e+01
   1.400e+01    2.6517983e+03  2.0859644e+01
   2.000e+00    8.5012441e+02  1.4545180e+01
   2.600e+01    2.8879924e+03  2.2083638e+01
